Sample_num,Clarks,Coopers,FinalClass,CHECK WITH CLARK,COMPLETED,fname,ModelClass,ModelConf,FinalClass_filled
11698,Shrubs,,,,,og_shp_imagesCopy/11698.png,Wetlands,0.8094021081924438,Wetlands
11704,Shrubs,,,,,og_shp_imagesCopy/11704.png,Wetlands,0.4502812325954437,
11730,Shrubs,,,,,og_shp_imagesCopy/11730.png,Wetlands,0.5095375776290894,
11757,Mixed or Not Classified,,,,,og_shp_imagesCopy/11757.png,Wetlands,0.5965957641601562,
11762,Shrubs,,,,,og_shp_imagesCopy/11762.png,Natural Grassland,0.9556007385253906,Natural Grassland
11764,Shrubs,,,,,og_shp_imagesCopy/11764.png,Natural Wooded Land,0.7385259866714478,
11782,Shrubs,,,,,og_shp_imagesCopy/11782.png,Wetlands,0.5847418308258057,
11800,Mixed or Not Classified,,,,,og_shp_imagesCopy/11800.png,Natural Grassland,0.9862798452377319,Natural Grassland
11812,Mixed or Not Classified,,,,,og_shp_imagesCopy/11812.png,Natural Grassland,0.9499884247779846,Natural Grassland
11832,Mixed or Not Classified,,,,,og_shp_imagesCopy/11832.png,Mixed or Not Classified,0.9970013499259949,Mixed or Not Classified
11836,Mixed or Not Classified,,,,,og_shp_imagesCopy/11836.png,Natural Grassland,0.6940865516662598,
11846,Mixed or Not Classified,,,,,og_shp_imagesCopy/11846.png,Wetlands,0.6031907796859741,
11893,Mixed or Not Classified,,,,,og_shp_imagesCopy/11893.png,Wetlands,0.7636945247650146,
11900,Mixed or Not Classified,,,,,og_shp_imagesCopy/11900.png,Natural Grassland,0.7093261480331421,
11929,Shrubs,,,,,og_shp_imagesCopy/11929.png,Wetlands,0.42321622371673584,
11943,Mixed or Not Classified,,,,,og_shp_imagesCopy/11943.png,Shrubs,0.46331238746643066,
11950,Shrubs,,,,,og_shp_imagesCopy/11950.png,Consolidated Barren (rocks salt pans),0.5170909762382507,
11990,Mixed or Not Classified,,,,,og_shp_imagesCopy/11990.png,Wetlands,0.9871243238449097,Wetlands
11998,Waterbodies,,,,,og_shp_imagesCopy/11998.png,Waterbodies,0.9847238063812256,Waterbodies
12008,Waterbodies,,,,,og_shp_imagesCopy/12008.png,Waterbodies,0.9981527924537659,Waterbodies
12031,Waterbodies,,,,,og_shp_imagesCopy/12031.png,Waterbodies,0.9981527924537659,Waterbodies
12037,Waterbodies,,,,,og_shp_imagesCopy/12037.png,Waterbodies,0.9981527924537659,Waterbodies
12048,Waterbodies,,,,,og_shp_imagesCopy/12048.png,Waterbodies,0.9981527924537659,Waterbodies
12092,Waterbodies,,,,,og_shp_imagesCopy/12092.png,Waterbodies,0.9981527924537659,Waterbodies
12108,Waterbodies,,,,,og_shp_imagesCopy/12108.png,Waterbodies,0.9981527924537659,Waterbodies
12116,Waterbodies,,,,,og_shp_imagesCopy/12116.png,Waterbodies,0.9981527924537659,Waterbodies
12128,Waterbodies,,,,,og_shp_imagesCopy/12128.png,Unconsolidated Barren,0.5583034157752991,
20034,Unconsolidated Barren,,,,,og_shp_imagesCopy/20034.png,Unconsolidated Barren,0.666842520236969,
20039,Mixed or Not Classified,,,,,og_shp_imagesCopy/20039.png,Wetlands,0.6649656295776367,
20168,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/20168.png,Permanent Crops (e.g. vineyard),0.9984412789344788,Permanent Crops (e.g. vineyard)
20197,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/20197.png,Permanent Crops (e.g. vineyard),0.9736797213554382,Permanent Crops (e.g. vineyard)
20282,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/20282.png,Permanent Crops (e.g. vineyard),0.9996445178985596,Permanent Crops (e.g. vineyard)
20288,Mixed or Not Classified,,,,,og_shp_imagesCopy/20288.png,Natural Wooded Land,0.8522698879241943,Natural Wooded Land
20298,Unconsolidated Barren,,,,,og_shp_imagesCopy/20298.png,Shrubs,0.6776843070983887,
20322,Unconsolidated Barren,,,,,og_shp_imagesCopy/20322.png,Unconsolidated Barren,0.9991763234138489,Unconsolidated Barren
20336,Mixed or Not Classified,,,,,og_shp_imagesCopy/20336.png,Consolidated Barren (rocks salt pans),0.8862735033035278,Consolidated Barren (rocks salt pans)
20337,Mixed or Not Classified,,,,,og_shp_imagesCopy/20337.png,Natural Wooded Land,0.603047788143158,
20340,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/20340.png,Permanent Crops (e.g. vineyard),0.9909161925315857,Permanent Crops (e.g. vineyard)
20370,Shrubs,,,,,og_shp_imagesCopy/20370.png,Shrubs,0.8732550144195557,Shrubs
20392,Mixed or Not Classified,,,,,og_shp_imagesCopy/20392.png,Consolidated Barren (rocks salt pans),0.6990789175033569,
20417,Mixed or Not Classified,,,,,og_shp_imagesCopy/20417.png,Consolidated Barren (rocks salt pans),0.9835737943649292,Consolidated Barren (rocks salt pans)
20426,Mixed or Not Classified,,,,,og_shp_imagesCopy/20426.png,Waterbodies,0.8138716816902161,Waterbodies
20433,Wetlands,,,,,og_shp_imagesCopy/20433.png,Planted Forest,0.3063083589076996,
20487,Wetlands,,,,,og_shp_imagesCopy/20487.png,Planted Forest,0.4476354718208313,
20498,Mixed or Not Classified,,,,,og_shp_imagesCopy/20498.png,Consolidated Barren (rocks salt pans),0.9023215174674988,Consolidated Barren (rocks salt pans)
20530,Unconsolidated Barren,,,,,og_shp_imagesCopy/20530.png,Shrubs,0.91409832239151,Shrubs
20547,Unconsolidated Barren,,,,,og_shp_imagesCopy/20547.png,Unconsolidated Barren,0.6166903972625732,
20549,Natural Grassland,,,,,og_shp_imagesCopy/20549.png,Natural Grassland,0.9055291414260864,Natural Grassland
20706,Mixed or Not Classified,,,,,og_shp_imagesCopy/20706.png,Mixed or Not Classified,0.5337491631507874,
20710,Mixed or Not Classified,,,,,og_shp_imagesCopy/20710.png,Consolidated Barren (rocks salt pans),0.3016830384731293,
20745,Shrubs,,,,,og_shp_imagesCopy/20745.png,Natural Grassland,0.32487958669662476,
20752,Unconsolidated Barren,,,,,og_shp_imagesCopy/20752.png,Shrubs,0.9984554052352905,Shrubs
20758,Unconsolidated Barren,,,,,og_shp_imagesCopy/20758.png,Unconsolidated Barren,0.99986732006073,Unconsolidated Barren
20768,Mixed or Not Classified,,,,,og_shp_imagesCopy/20768.png,Shrubs,0.3982723355293274,
20782,Mixed or Not Classified,,,,,og_shp_imagesCopy/20782.png,Natural Grassland,0.4082920253276825,
20796,Natural Wooded Land,,,,,og_shp_imagesCopy/20796.png,Mixed or Not Classified,0.33806276321411133,
20887,Shrubs,,,,,og_shp_imagesCopy/20887.png,Planted Forest,0.7868105173110962,
20927,Natural Grassland,,,,,og_shp_imagesCopy/20927.png,Natural Grassland,0.47943636775016785,
20940,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/20940.png,Annual Crops (e.g wheat),0.979146420955658,Annual Crops (e.g wheat)
20944,Annual Crops (e.g wheat),,,,,og_shp_imagesCopy/20944.png,Annual Crops (e.g wheat),0.9295408725738525,Annual Crops (e.g wheat)
20968,Wetlands,,,,,og_shp_imagesCopy/20968.png,Permanent Crops (e.g. vineyard),0.4742787480354309,
21025,Unconsolidated Barren,,,,,og_shp_imagesCopy/21025.png,Shrubs,0.5611173510551453,
21035,Mixed or Not Classified,,,,,og_shp_imagesCopy/21035.png,Mixed or Not Classified,0.33252206444740295,
21046,Mixed or Not Classified,,,,,og_shp_imagesCopy/21046.png,Natural Grassland,0.5830255150794983,
21057,Shrubs,,,,,og_shp_imagesCopy/21057.png,Consolidated Barren (rocks salt pans),0.6014562845230103,
21061,Mixed or Not Classified,,,,,og_shp_imagesCopy/21061.png,Consolidated Barren (rocks salt pans),0.7971579432487488,
21083,Natural Grassland,,,,,og_shp_imagesCopy/21083.png,Consolidated Barren (rocks salt pans),0.7783945798873901,
21104,Waterbodies,,,,,og_shp_imagesCopy/21104.png,Waterbodies,0.9314336776733398,Waterbodies
21125,Mixed or Not Classified,,,,,og_shp_imagesCopy/21125.png,Shrubs,0.9294493198394775,Shrubs
21191,Mixed or Not Classified,,,,,og_shp_imagesCopy/21191.png,Consolidated Barren (rocks salt pans),0.7509239912033081,
21201,Natural Wooded Land,,,,,og_shp_imagesCopy/21201.png,Wetlands,0.3241173028945923,
21239,Natural Wooded Land,,,,,og_shp_imagesCopy/21239.png,Mixed or Not Classified,0.6288542151451111,
21246,Natural Grassland,,,,,og_shp_imagesCopy/21246.png,Consolidated Barren (rocks salt pans),0.9644224047660828,Consolidated Barren (rocks salt pans)
21271,Natural Grassland,,,,,og_shp_imagesCopy/21271.png,Waterbodies,0.5411370992660522,
21283,Natural Grassland,,,,,og_shp_imagesCopy/21283.png,Planted Forest,0.3088378608226776,
21455,Shrubs,,,,,og_shp_imagesCopy/21455.png,Natural Wooded Land,0.7817797064781189,
21469,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/21469.png,Consolidated Barren (rocks salt pans),0.9898824095726013,Consolidated Barren (rocks salt pans)
21471,Mixed or Not Classified,,,,,og_shp_imagesCopy/21471.png,Consolidated Barren (rocks salt pans),0.9776405692100525,Consolidated Barren (rocks salt pans)
21499,Natural Wooded Land,,,,,og_shp_imagesCopy/21499.png,Planted Forest,0.5122502446174622,
21515,Mixed or Not Classified,,,,,og_shp_imagesCopy/21515.png,Consolidated Barren (rocks salt pans),0.5667997002601624,
21528,Mixed or Not Classified,,,,,og_shp_imagesCopy/21528.png,Consolidated Barren (rocks salt pans),0.8783034086227417,Consolidated Barren (rocks salt pans)
21554,Mixed or Not Classified,,,,,og_shp_imagesCopy/21554.png,Consolidated Barren (rocks salt pans),0.7028800845146179,
21582,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/21582.png,Permanent Crops (e.g. vineyard),0.47361478209495544,
21589,Mixed or Not Classified,,,,,og_shp_imagesCopy/21589.png,Consolidated Barren (rocks salt pans),0.6506465673446655,
21619,Natural Grassland,,,,,og_shp_imagesCopy/21619.png,Natural Grassland,0.9986745119094849,Natural Grassland
21639,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/21639.png,Consolidated Barren (rocks salt pans),0.7835667729377747,
21640,Mixed or Not Classified,,,,,og_shp_imagesCopy/21640.png,Unconsolidated Barren,0.671899676322937,
21668,Shrubs,,,,,og_shp_imagesCopy/21668.png,Natural Grassland,0.5118606090545654,
21671,Mixed or Not Classified,,,,,og_shp_imagesCopy/21671.png,Consolidated Barren (rocks salt pans),0.9419620037078857,Consolidated Barren (rocks salt pans)
21678,Mixed or Not Classified,,,,,og_shp_imagesCopy/21678.png,Consolidated Barren (rocks salt pans),0.7377397418022156,
21686,Mixed or Not Classified,,,,,og_shp_imagesCopy/21686.png,Consolidated Barren (rocks salt pans),0.9344823360443115,Consolidated Barren (rocks salt pans)
21709,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/21709.png,Consolidated Barren (rocks salt pans),0.8903189897537231,Consolidated Barren (rocks salt pans)
21711,Shrubs,,,,,og_shp_imagesCopy/21711.png,Consolidated Barren (rocks salt pans),0.3106408715248108,
21728,Shrubs,,,,,og_shp_imagesCopy/21728.png,Consolidated Barren (rocks salt pans),0.6637749671936035,
21734,Mixed or Not Classified,,,,,og_shp_imagesCopy/21734.png,Mixed or Not Classified,0.6895345449447632,
21738,Mixed or Not Classified,,,,,og_shp_imagesCopy/21738.png,Consolidated Barren (rocks salt pans),0.7975475192070007,
21748,Shrubs,,,,,og_shp_imagesCopy/21748.png,Natural Wooded Land,0.7230907678604126,
21764,Mixed or Not Classified,,,,,og_shp_imagesCopy/21764.png,Consolidated Barren (rocks salt pans),0.7466278076171875,
21768,Mixed or Not Classified,,,,,og_shp_imagesCopy/21768.png,Shrubs,0.6088841557502747,
21775,Mixed or Not Classified,,,,,og_shp_imagesCopy/21775.png,Consolidated Barren (rocks salt pans),0.6515501737594604,
21813,Mixed or Not Classified,,,,,og_shp_imagesCopy/21813.png,Consolidated Barren (rocks salt pans),0.9767457246780396,Consolidated Barren (rocks salt pans)
21823,Mixed or Not Classified,,,,,og_shp_imagesCopy/21823.png,Shrubs,0.9202342629432678,Shrubs
21845,Mixed or Not Classified,,,,,og_shp_imagesCopy/21845.png,Shrubs,0.3793870508670807,
21867,Mixed or Not Classified,,,,,og_shp_imagesCopy/21867.png,Wetlands,0.3404449224472046,
21902,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/21902.png,Consolidated Barren (rocks salt pans),0.7897753715515137,
21925,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/21925.png,Shrubs,0.8033388257026672,Shrubs
21950,Mixed or Not Classified,,,,,og_shp_imagesCopy/21950.png,Consolidated Barren (rocks salt pans),0.6337812542915344,
21974,Mixed or Not Classified,,,,,og_shp_imagesCopy/21974.png,Consolidated Barren (rocks salt pans),0.7531538605690002,
22012,Mixed or Not Classified,,,,,og_shp_imagesCopy/22012.png,Consolidated Barren (rocks salt pans),0.8780276775360107,Consolidated Barren (rocks salt pans)
22027,Mixed or Not Classified,,,,,og_shp_imagesCopy/22027.png,Consolidated Barren (rocks salt pans),0.9007259011268616,Consolidated Barren (rocks salt pans)
22046,Unconsolidated Barren,,,,,og_shp_imagesCopy/22046.png,Shrubs,0.7648106217384338,
22094,Mixed or Not Classified,,,,,og_shp_imagesCopy/22094.png,Mixed or Not Classified,0.987153947353363,Mixed or Not Classified
22126,Mixed or Not Classified,,,,,og_shp_imagesCopy/22126.png,Shrubs,0.6187435984611511,
22128,Mixed or Not Classified,,,,,og_shp_imagesCopy/22128.png,Consolidated Barren (rocks salt pans),0.7721555829048157,
22159,Mixed or Not Classified,,,,,og_shp_imagesCopy/22159.png,Natural Wooded Land,0.5820087790489197,
22187,Shrubs,,,,,og_shp_imagesCopy/22187.png,Mixed or Not Classified,0.8815375566482544,Mixed or Not Classified
22189,Shrubs,,,,,og_shp_imagesCopy/22189.png,Consolidated Barren (rocks salt pans),0.5869335532188416,
22192,Mixed or Not Classified,,,,,og_shp_imagesCopy/22192.png,Consolidated Barren (rocks salt pans),0.967715859413147,Consolidated Barren (rocks salt pans)
22225,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/22225.png,Mixed or Not Classified,0.9452297687530518,Mixed or Not Classified
22234,Mixed or Not Classified,,,,,og_shp_imagesCopy/22234.png,Unconsolidated Barren,0.8968812227249146,Unconsolidated Barren
22238,Mixed or Not Classified,,,,,og_shp_imagesCopy/22238.png,Mixed or Not Classified,0.5130015015602112,
22273,Unconsolidated Barren,,,,,og_shp_imagesCopy/22273.png,Unconsolidated Barren,0.7288347482681274,
22296,Mixed or Not Classified,,,,,og_shp_imagesCopy/22296.png,Consolidated Barren (rocks salt pans),0.782444417476654,
22315,Unconsolidated Barren,,,,,og_shp_imagesCopy/22315.png,Shrubs,0.7602207064628601,
22333,Unconsolidated Barren,,,,,og_shp_imagesCopy/22333.png,Unconsolidated Barren,0.5356248617172241,
22337,Unconsolidated Barren,,,,,og_shp_imagesCopy/22337.png,Unconsolidated Barren,0.9985153079032898,Unconsolidated Barren
22377,Unconsolidated Barren,,,,,og_shp_imagesCopy/22377.png,Shrubs,0.5862025022506714,
22382,Shrubs,,,,,og_shp_imagesCopy/22382.png,Natural Wooded Land,0.5839611887931824,
22415,Natural Wooded Land,,,,,og_shp_imagesCopy/22415.png,Planted Forest,0.8458853960037231,Planted Forest
22471,Mixed or Not Classified,,,,,og_shp_imagesCopy/22471.png,Shrubs,0.7035309672355652,
22481,Mixed or Not Classified,,,,,og_shp_imagesCopy/22481.png,Consolidated Barren (rocks salt pans),0.554545521736145,
22482,Shrubs,,,,,og_shp_imagesCopy/22482.png,Shrubs,0.8442023396492004,Shrubs
22492,Natural Wooded Land,,,,,og_shp_imagesCopy/22492.png,Natural Wooded Land,0.8627684712409973,Natural Wooded Land
22496,Mixed or Not Classified,,,,,og_shp_imagesCopy/22496.png,Shrubs,0.8817339539527893,Shrubs
22497,Mixed or Not Classified,,,,,og_shp_imagesCopy/22497.png,Mixed or Not Classified,0.9850299954414368,Mixed or Not Classified
22503,Mixed or Not Classified,,,,,og_shp_imagesCopy/22503.png,Annual Crops (e.g wheat),0.5361864566802979,
22508,Shrubs,,,,,og_shp_imagesCopy/22508.png,Shrubs,0.4938424825668335,
22512,Shrubs,,,,,og_shp_imagesCopy/22512.png,Mixed or Not Classified,0.8122822642326355,Mixed or Not Classified
22587,Mixed or Not Classified,,,,,og_shp_imagesCopy/22587.png,Shrubs,0.9598627090454102,Shrubs
22593,Unconsolidated Barren,,,,,og_shp_imagesCopy/22593.png,Shrubs,0.7702993154525757,
22606,Natural Grassland,,,,,og_shp_imagesCopy/22606.png,Natural Grassland,0.4382195770740509,
22613,Unconsolidated Barren,,,,,og_shp_imagesCopy/22613.png,Unconsolidated Barren,0.8844565749168396,Unconsolidated Barren
22615,Shrubs,,,,,og_shp_imagesCopy/22615.png,Shrubs,0.4253830313682556,
22623,Mixed or Not Classified,,,,,og_shp_imagesCopy/22623.png,Shrubs,0.8887385129928589,Shrubs
22628,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/22628.png,Shrubs,0.9823960065841675,Shrubs
22635,Wetlands,,,,,og_shp_imagesCopy/22635.png,Natural Grassland,0.7352665066719055,
22649,Wetlands,,,,,og_shp_imagesCopy/22649.png,Shrubs,0.8245404958724976,Shrubs
22654,Mixed or Not Classified,,,,,og_shp_imagesCopy/22654.png,Consolidated Barren (rocks salt pans),0.9794559478759766,Consolidated Barren (rocks salt pans)
22688,Unconsolidated Barren,,,,,og_shp_imagesCopy/22688.png,Consolidated Barren (rocks salt pans),0.9776164293289185,Consolidated Barren (rocks salt pans)
22689,Natural Grassland,,,,,og_shp_imagesCopy/22689.png,Mixed or Not Classified,0.35148534178733826,
22696,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/22696.png,Consolidated Barren (rocks salt pans),0.7835394144058228,
22761,Mixed or Not Classified,,,,,og_shp_imagesCopy/22761.png,Consolidated Barren (rocks salt pans),0.466599702835083,
22769,Mixed or Not Classified,,,,,og_shp_imagesCopy/22769.png,Shrubs,0.6319372653961182,
22795,Mixed or Not Classified,,,,,og_shp_imagesCopy/22795.png,Consolidated Barren (rocks salt pans),0.9452052712440491,Consolidated Barren (rocks salt pans)
22807,Mixed or Not Classified,,,,,og_shp_imagesCopy/22807.png,Consolidated Barren (rocks salt pans),0.9939606189727783,Consolidated Barren (rocks salt pans)
22813,Shrubs,,,,,og_shp_imagesCopy/22813.png,Consolidated Barren (rocks salt pans),0.8140791654586792,Consolidated Barren (rocks salt pans)
22833,Mixed or Not Classified,,,,,og_shp_imagesCopy/22833.png,Consolidated Barren (rocks salt pans),0.5334162712097168,
22836,Shrubs,,,,,og_shp_imagesCopy/22836.png,Permanent Crops (e.g. vineyard),0.340769499540329,
22851,Mixed or Not Classified,,,,,og_shp_imagesCopy/22851.png,Mixed or Not Classified,0.7856641411781311,
22872,Mixed or Not Classified,,,,,og_shp_imagesCopy/22872.png,Consolidated Barren (rocks salt pans),0.9612718224525452,Consolidated Barren (rocks salt pans)
22902,Mixed or Not Classified,,,,,og_shp_imagesCopy/22902.png,Shrubs,0.46508273482322693,
22917,Wetlands,,,,,og_shp_imagesCopy/22917.png,Natural Grassland,0.6095807552337646,
22919,Wetlands,,,,,og_shp_imagesCopy/22919.png,Natural Wooded Land,0.9465766549110413,Natural Wooded Land
22931,Mixed or Not Classified,,,,,og_shp_imagesCopy/22931.png,Consolidated Barren (rocks salt pans),0.7131518125534058,
22935,Shrubs,,,,,og_shp_imagesCopy/22935.png,Consolidated Barren (rocks salt pans),0.7581289410591125,
22952,Mixed or Not Classified,,,,,og_shp_imagesCopy/22952.png,Shrubs,0.9727645516395569,Shrubs
22955,Mixed or Not Classified,,,,,og_shp_imagesCopy/22955.png,Mixed or Not Classified,0.5265946984291077,
22960,Mixed or Not Classified,,,,,og_shp_imagesCopy/22960.png,Consolidated Barren (rocks salt pans),0.9087036848068237,Consolidated Barren (rocks salt pans)
22972,Shrubs,,,,,og_shp_imagesCopy/22972.png,Consolidated Barren (rocks salt pans),0.6289262771606445,
22982,Mixed or Not Classified,,,,,og_shp_imagesCopy/22982.png,Consolidated Barren (rocks salt pans),0.6722413301467896,
23015,Unconsolidated Barren,,,,,og_shp_imagesCopy/23015.png,Shrubs,0.5081340074539185,
23033,Mixed or Not Classified,,,,,og_shp_imagesCopy/23033.png,Consolidated Barren (rocks salt pans),0.7353565096855164,
23035,Mixed or Not Classified,,,,,og_shp_imagesCopy/23035.png,Consolidated Barren (rocks salt pans),0.8370781540870667,Consolidated Barren (rocks salt pans)
23037,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/23037.png,Consolidated Barren (rocks salt pans),0.989861249923706,Consolidated Barren (rocks salt pans)
23038,Mixed or Not Classified,,,,,og_shp_imagesCopy/23038.png,Consolidated Barren (rocks salt pans),0.9652354121208191,Consolidated Barren (rocks salt pans)
23044,Mixed or Not Classified,,,,,og_shp_imagesCopy/23044.png,Natural Grassland,0.7050361633300781,
23045,Wetlands,,,,,og_shp_imagesCopy/23045.png,Natural Wooded Land,0.3962151110172272,
23086,Unconsolidated Barren,,,,,og_shp_imagesCopy/23086.png,Unconsolidated Barren,0.733527421951294,
23095,Mixed or Not Classified,,,,,og_shp_imagesCopy/23095.png,Consolidated Barren (rocks salt pans),0.9890224933624268,Consolidated Barren (rocks salt pans)
23101,Mixed or Not Classified,,,,,og_shp_imagesCopy/23101.png,Natural Grassland,0.6191825270652771,
23103,Natural Grassland,,,,,og_shp_imagesCopy/23103.png,Annual Crops (e.g wheat),0.28350090980529785,
23139,Shrubs,,,,,og_shp_imagesCopy/23139.png,Shrubs,0.6765243411064148,
23166,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23166.png,Permanent Crops (e.g. vineyard),0.9298492670059204,Permanent Crops (e.g. vineyard)
23172,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/23172.png,Mixed or Not Classified,0.8990699648857117,Mixed or Not Classified
23173,Mixed or Not Classified,,,,,og_shp_imagesCopy/23173.png,Consolidated Barren (rocks salt pans),0.4387863278388977,
23176,Mixed or Not Classified,,,,,og_shp_imagesCopy/23176.png,Shrubs,0.8694184422492981,Shrubs
23180,Mixed or Not Classified,,,,,og_shp_imagesCopy/23180.png,Consolidated Barren (rocks salt pans),0.9228728413581848,Consolidated Barren (rocks salt pans)
23235,Shrubs,,,,,og_shp_imagesCopy/23235.png,Shrubs,0.465350478887558,
23252,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23252.png,Permanent Crops (e.g. vineyard),0.8238997459411621,Permanent Crops (e.g. vineyard)
23278,Mixed or Not Classified,,,,,og_shp_imagesCopy/23278.png,Unconsolidated Barren,0.709808886051178,
23285,Natural Grassland,,,,,og_shp_imagesCopy/23285.png,Annual Crops (e.g wheat),0.33382201194763184,
23337,Shrubs,,,,,og_shp_imagesCopy/23337.png,Natural Wooded Land,0.6654855012893677,
23338,Shrubs,,,,,og_shp_imagesCopy/23338.png,Shrubs,0.988131046295166,Shrubs
23341,Mixed or Not Classified,,,,,og_shp_imagesCopy/23341.png,Unconsolidated Barren,0.9530835747718811,Unconsolidated Barren
23356,Mixed or Not Classified,,,,,og_shp_imagesCopy/23356.png,Wetlands,0.41249462962150574,
23396,Mixed or Not Classified,,,,,og_shp_imagesCopy/23396.png,Natural Wooded Land,0.8967260122299194,Natural Wooded Land
23415,Mixed or Not Classified,,,,,og_shp_imagesCopy/23415.png,Mixed or Not Classified,0.7983931303024292,
23444,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23444.png,Permanent Crops (e.g. vineyard),0.9957571625709534,Permanent Crops (e.g. vineyard)
23458,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23458.png,Annual Crops (e.g wheat),0.41338643431663513,
23473,Shrubs,,,,,og_shp_imagesCopy/23473.png,Shrubs,0.3247532546520233,
23489,Shrubs,,,,,og_shp_imagesCopy/23489.png,Shrubs,0.6057993769645691,
23515,Shrubs,,,,,og_shp_imagesCopy/23515.png,Consolidated Barren (rocks salt pans),0.9086978435516357,Consolidated Barren (rocks salt pans)
23525,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23525.png,Permanent Crops (e.g. vineyard),0.9998319149017334,Permanent Crops (e.g. vineyard)
23530,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23530.png,Permanent Crops (e.g. vineyard),0.9998464584350586,Permanent Crops (e.g. vineyard)
23608,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23608.png,Permanent Crops (e.g. vineyard),0.9972043633460999,Permanent Crops (e.g. vineyard)
23609,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23609.png,Permanent Crops (e.g. vineyard),0.9995250701904297,Permanent Crops (e.g. vineyard)
23623,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23623.png,Permanent Crops (e.g. vineyard),0.9997519850730896,Permanent Crops (e.g. vineyard)
23627,Mixed or Not Classified,,,,,og_shp_imagesCopy/23627.png,Shrubs,0.9436785578727722,Shrubs
23699,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23699.png,Permanent Crops (e.g. vineyard),0.9997066855430603,Permanent Crops (e.g. vineyard)
23715,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23715.png,Permanent Crops (e.g. vineyard),0.9921069145202637,Permanent Crops (e.g. vineyard)
23724,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23724.png,Permanent Crops (e.g. vineyard),0.9942943453788757,Permanent Crops (e.g. vineyard)
23771,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23771.png,Annual Crops (e.g wheat),0.45110884308815,
23849,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23849.png,Permanent Crops (e.g. vineyard),0.9990203380584717,Permanent Crops (e.g. vineyard)
23862,Shrubs,,,,,og_shp_imagesCopy/23862.png,Shrubs,0.47498244047164917,
23918,Wetlands,,,,,og_shp_imagesCopy/23918.png,Mixed or Not Classified,0.7070224285125732,
23921,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/23921.png,Permanent Crops (e.g. vineyard),0.9966354966163635,Permanent Crops (e.g. vineyard)
23927,Unconsolidated Barren,,,,,og_shp_imagesCopy/23927.png,Unconsolidated Barren,0.9946976900100708,Unconsolidated Barren
23950,"Consolidated Barren (rocks, salt pans)",,,,,og_shp_imagesCopy/23950.png,Consolidated Barren (rocks salt pans),0.967330276966095,Consolidated Barren (rocks salt pans)
23974,Wetlands,,,,,og_shp_imagesCopy/23974.png,Mixed or Not Classified,0.8559083342552185,Mixed or Not Classified
23976,Shrubs,,,,,og_shp_imagesCopy/23976.png,Natural Grassland,0.5656814575195312,
24036,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24036.png,Permanent Crops (e.g. vineyard),0.9842756390571594,Permanent Crops (e.g. vineyard)
24041,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24041.png,Planted Forest,0.3744381070137024,
24060,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24060.png,Waterbodies,0.44336411356925964,
24067,"Permanent Crops (e.g., vineyard)",,,,,og_shp_imagesCopy/24067.png,Permanent Crops (e.g. vineyard),0.9956725835800171,Permanent Crops (e.g. vineyard)
24071,Shrubs,,,,,og_shp_imagesCopy/24071.png,Mixed or Not Classified,0.29909971356391907,
